Equip ID;Minesite;Equipment;Equip Label;On Site Id;Equipment Type;Model;Status;SerialNumber;Commissioning Date;Parent Product Family;Brand;Product Group;Created Date
6759;Goulamina/CORICA;DT161;DT161;DT0161;777;777E;-1;KYD00447;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;26/02/2026
6760;Goulamina/CORICA;DT162;DT162;DT0162;777;777E;-1;KYD00451;;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;26/02/2026
6771;Goulamina/CORICA;LD084;LD084;LD0084;990;990K;-1;M9P00211;;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;26/02/2026
6764;Goulamina/CORICA;DZ086_;DZ086;DZ0086;D10;D10R;-1;AKT76003;;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;26/02/2026
6761;Goulamina/CORICA;DZ074;DZ074;DZ0074;D9;D9R;-1;WDM03866;;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;26/02/2026
6762;Goulamina/CORICA;DZ075;DZ075;DZ0075;D9;D9R;-1;WDM04908;;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;26/02/2026
6763;Goulamina/CORICA;DZ076;DZ076;DZ0076;D9;D9G;-1;AK400694;;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;26/02/2026
6770;Goulamina/CORICA;GS072;DS072;DS0072;DE250;;-1;ELN900912;;;CAT;;26/02/2026
6772;Goulamina/CORICA;RB022;RB022;RB0022;H160;;-1;HWY00189;;;CAT;;26/02/2026
5887;Gounkoto/DTP;FC509;FC509;;16;16M3;-1;E9Y00206;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;13/02/2025
5888;Gounkoto/DTP;FC511;FC511;;16;16M3;-1;E9Y00386;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;13/02/2025
5889;Gounkoto/DTP;FC512;FC512;;16;16M3;-1;E9Y00389;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;13/02/2025
5890;Gounkoto/DTP;FC513;FC513;;16;16;-1;NN500110;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;13/02/2025
5891;Gounkoto/DTP;DJ502;DJ502;;336;336D L;-1;M4T01124;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;13/02/2025
5892;Gounkoto/DTP;DJ503;DJ503;;390;390D L;-1;WAP00184;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;13/02/2025
5893;Gounkoto/DTP;DJ521;DJ521;;395;395;-1;SGD30003;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;13/02/2025
5894;Gounkoto/DTP;HC500;HC500;;428;428F2;-1;LYG03364;12/31/2018 4:00:00 PM;BACKHOE LOADER;CAT;BACKHOE LOADER;13/02/2025
5895;Gounkoto/DTP;JH501;JH501;;740;740B;-1;L4E03197;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;13/02/2025
5897;Gounkoto/DTP;JT506;JT506;;773;773G OEM;-1;T5S00122;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5896;Gounkoto/DTP;JT507;JT507;;773;773E;-1;PRB00262;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5918;Gounkoto/DTP;JM517;JM517;;777;777F;-1;JRP02181;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5919;Gounkoto/DTP;JM534;JM534;;777;777F;-1;JRP03172;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5898;Gounkoto/DTP;JM575;JM575;;777;777D;-1;FKR02495;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5899;Gounkoto/DTP;JM576;JM576;;777;777D;-1;FKR02496;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5900;Gounkoto/DTP;JM577;JM577;;777;777D;-1;FKR02497;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5901;Gounkoto/DTP;JM578;JM578;;777;777D;-1;FKR02528;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5902;Gounkoto/DTP;JM580;JM580;;777;777D;-1;FKR02525;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5903;Gounkoto/DTP;JM581;JM581;;777;777D;-1;FKR02526;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5904;Gounkoto/DTP;JM582;JM582;;777;777D;-1;FKR02530;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5905;Gounkoto/DTP;JM583;JM583;;777;777D;-1;FKR02531;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5906;Gounkoto/DTP;JM598;JM598;;777;777D;-1;FKR02539;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5907;Gounkoto/DTP;JM599;JM599;;777;777D;-1;FKR02540;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5908;Gounkoto/DTP;JM600;JM600;;777;777D;-1;FKR02541;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5909;Gounkoto/DTP;JM601;JM601;;777;777D;-1;FKR02542;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5910;Gounkoto/DTP;JM602;JM602;;777;777D;-1;FKR02543;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5911;Gounkoto/DTP;JM603;JM603;;777;777E;-1;KDP00297;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5920;Gounkoto/DTP;JM614;JM614;;777;521;-1;FKJR01892;12/31/2018 4:00:00 PM;FOREST PRODUCTS;CAT;FOREST PRODUCTS;13/02/2025
5912;Gounkoto/DTP;JM622;JM622;;777;777E;-1;KDP01625;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5913;Gounkoto/DTP;JM623;JM623;;777;777E;-1;KDP01626;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5914;Gounkoto/DTP;JM624;JM624;;777;777E;-1;KDP01627;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5915;Gounkoto/DTP;JM625;JM625;;777;777E;-1;KDP01628;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5916;Gounkoto/DTP;JM626;JM626;;777;777E;-1;KDP01629;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5917;Gounkoto/DTP;JM627;JM627;;777;777E;-1;KDP01630;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5921;Gounkoto/DTP;JT508;JT508;;777;777F;-1;JRP02183;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;13/02/2025
5923;Gounkoto/DTP;KF502;KF502;;966;966H;-1;TAL00556;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;13/02/2025
5924;Gounkoto/DTP;KF503;KF503;;966;966H;-1;TAL00622;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;13/02/2025
5922;Gounkoto/DTP;KF512;KF512;;966;966;-1;EL900462;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;13/02/2025
5925;Gounkoto/DTP;KF504;KF504;;988;988H;-1;BXY04319;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;13/02/2025
5926;Gounkoto/DTP;KH501;KH501;;992;992K;-1;H4C00528;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;13/02/2025
5927;Gounkoto/DTP;KH507;KH507;;992;992K;-1;RM500261;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;13/02/2025
5928;Gounkoto/DTP;ED523;ED523;;D9;D9R;-1;WDM03790;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;13/02/2025
5929;Gounkoto/DTP;ED526;ED526;;D9;D9R;-1;WDM04744;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;13/02/2025
5930;Gounkoto/DTP;ED527;ED527;;D9;D9R;-1;WDM04738;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;13/02/2025
5931;Gounkoto/DTP;ED529;ED529;;D9;D9R;-1;WDM04755;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;13/02/2025
5932;Gounkoto/DTP;ED530;ED530;;D9;D9R;-1;WDM04756;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;13/02/2025
5933;Gounkoto/DTP;ED532;ED532;;D9;D9R;-1;WDM04711;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;13/02/2025
5934;Gounkoto/DTP;ED533;ED533;;D9;D9R;-1;WDM04714;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;13/02/2025
5935;Gounkoto/DTP;ED535;ED535;;D9;D9R;-1;WDM04752;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;13/02/2025
5936;Gounkoto/DTP;ED536;ED536;;D9;D9R;-1;WDM04757;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;13/02/2025
5937;Gounkoto/DTP;ED543;ED543;;D9;D9R;-1;WDM04963;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;13/02/2025
5938;Gounkoto/DTP;ED544;ED544;;D9;D9R;-1;WDM04965;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;13/02/2025
5939;Gounkoto/DTP;ED545;ED545;;D9;D9R;-1;WDM04966;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;13/02/2025
4969;ICS;Pelleret01;Pelleret01;;330;330-A L;-1;2EL00761;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;28/01/2025
4971;ICS;12;12;;3306;3306;-1;85Z07493;12/31/2018 4:00:00 PM;ENGINE - GENERATOR SET;CAT;ENGINE - GENERATOR SET;28/01/2025
4970;ICS;Pelleret03;Pelleret03;;385;385C L;-1;EDA00321;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;28/01/2025
4953;ICS;D47;D47;;785;785C;-1;APX 00253;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;28/01/2025
4954;ICS;D48;D48;;785;785C;-1;APX00254;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;28/01/2025
4955;ICS;D49;D49;;785;785C;-1;APX 00255;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;28/01/2025
4956;ICS;D50;D50;;785;785C;-1;APX00256;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;28/01/2025
4957;ICS;D51;D51;;785;785C;-1;APX 00267;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;28/01/2025
4958;ICS;D52;D52;;785;785C;-1;APX 00268;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;28/01/2025
4960;ICS;W30;W30;;966;966G II;-1;AXJ01709;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;28/01/2025
4961;ICS;W31;W31;;966;966H;-1;A6G03859;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;28/01/2025
4962;ICS;W32;W32;;966;966H;-1;A6G03813;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;28/01/2025
4963;ICS;W34;W34;;980;980H;-1;PF800674;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;28/01/2025
4965;ICS;B72;B72;;D8;D8R;-1;9EM04719;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
4966;ICS;B73;B73;;D8;D8R;-1;9EM04723;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
4964;ICS;B69;B69;;D9;D9R;-1;ACL00893;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
4967;ICS;B78;B78;;D9;D9R;-1;WDM04454;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
4968;ICS;B79;B79;;D9;D9R;-1;WDM04506;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
4959;ICS;W28;W28;;IT28G;IT28G;-1;9AR01140;12/31/2018 4:00:00 PM;INTEGRATED TOOLCARRIER;CAT;INTEGRATED TOOLCARRIER;28/01/2025
4972;Ity;ITY-1;ITY-1;;16;16;-1;NN500122;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;28/01/2025
4973;Ity;ITY-2;ITY-2;;395;395;-1;SGD00242;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;28/01/2025
4981;Ity;ITY-10;ITY-10;;D8;D8R;-1;RJM01149;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
4982;Ity;ITY-11;ITY-11;;D8;D8R;-1;RJM01155;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
4983;Ity;ITY-12;ITY-12;;D8;D8R;-1;RJM01157;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
4979;Ity;ITY-8;ITY-8;;D8;D8R;-1;RJM00507;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
4980;Ity;ITY-9;ITY-9;;D8;D8R;-1;RJM01147;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
4984;Ity;ITY-13;ITY-13;;D9;D9R;-1;WDM02653;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
4974;Ity;ITY-3;ITY-3;;D9;D9G;-1;AK400316;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
4975;Ity;ITY-4;ITY-4;;D9;D9G;-1;AK400365;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
4976;Ity;ITY-5;ITY-5;;D9;D9R;-1;WDM02643;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
4977;Ity;ITY-6;ITY-6;;D9;D9R;-1;WDM04237;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
4978;Ity;ITY-7;ITY-7;;D9;D9R;-1;WDM04521;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;28/01/2025
6394;Kiaka;GR001-1;GR001-1;;16;16-15 ;-1;F5200100;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;01/04/2025
6395;Kiaka;GR002;GR002;;16;;-1;F5200111;12/31/2018 4:00:00 PM;;CAT;;01/04/2025
6382;Kiaka;EX005-1;EX005-1;;336;336-08;-1;MZR20362;12/31/2018 4:00:00 PM;EXCAVATOR;CAT;EXCAVATOR;01/04/2025
6378;Kiaka;EX001-1;EX001-1;;6020;6020;-1;7P200101;12/31/2018 4:00:00 PM;Hydraulic Mining Shovels;CAT;Hydraulic Mining Shovels;01/04/2025
6379;Kiaka;EX002-1;EX002-1;;6020;6020;-1;7P200111;12/31/2018 4:00:00 PM;Hydraulic Mining Shovels;CAT;Hydraulic Mining Shovels;01/04/2025
6380;Kiaka;EX003-1;EX003-1;;6020;6020;-1;7P200113;12/31/2018 4:00:00 PM;Hydraulic Mining Shovels;CAT;Hydraulic Mining Shovels;01/04/2025
6381;Kiaka;EX004-1;EX004-1;;6020;6020;-1;7P200115;12/31/2018 4:00:00 PM;Hydraulic Mining Shovels;CAT;Hydraulic Mining Shovels;01/04/2025
6377;Kiaka;DA001;DA001;;745;745;-1;3F606275;12/31/2018 4:00:00 PM;ARTICULATED DUMP TRUCK;CAT;ARTICULATED DUMP TRUCK;01/04/2025
6387;Kiaka;WT001;WT001;;777;;-1;7W904008;12/31/2018 4:00:00 PM;;CAT;;01/04/2025
6388;Kiaka;WT002;WT002;;777;;-1;7W904009;12/31/2018 4:00:00 PM;;CAT;;01/04/2025
6359;Kiaka;DT001;DT001;;785;;-1;ZSP02030;12/31/2018 4:00:00 PM;;CAT;;01/04/2025
6360;Kiaka;DT002;DT002;;785;;-1;ZSP02031;12/31/2018 4:00:00 PM;;CAT;;01/04/2025
6361;Kiaka;DT003;DT003;;785;;-1;ZSP02032;12/31/2018 4:00:00 PM;;CAT;;01/04/2025
6362;Kiaka;DT004;DT004;;785;;-1;ZSP02035;12/31/2018 4:00:00 PM;;CAT;;01/04/2025
6363;Kiaka;DT005;DT005;;785;;-1;ZSP02036;12/31/2018 4:00:00 PM;;CAT;;01/04/2025
6364;Kiaka;DT006;DT006;;785;;-1;ZSP02037;12/31/2018 4:00:00 PM;;CAT;;01/04/2025
6365;Kiaka;DT007;DT007;;785;;-1;ZSP02038;12/31/2018 4:00:00 PM;;CAT;;01/04/2025
6366;Kiaka;DT008-3;DT008-3;;785;785D;-1;ZSP02039;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;01/04/2025
6367;Kiaka;DT009;DT009;;785;;-1;ZSP02040;12/31/2018 4:00:00 PM;;CAT;;01/04/2025
6368;Kiaka;DT010;DT010;;785;;-1;ZSP02041;12/31/2018 4:00:00 PM;;CAT;;01/04/2025
6369;Kiaka;DT011;DT011;;785;;-1;ZSP02042;12/31/2018 4:00:00 PM;;CAT;;01/04/2025
6370;Kiaka;DT012;DT012;;785;;-1;ZSP02043;12/31/2018 4:00:00 PM;;CAT;;01/04/2025
6371;Kiaka;DT013;DT013;;785;;-1;ZSP02057;12/31/2018 4:00:00 PM;;CAT;;01/04/2025
6372;Kiaka;DT014;DT014;;785;;-1;ZSP02058;12/31/2018 4:00:00 PM;;CAT;;01/04/2025
6385;Kiaka;WL003-1;WL003-1;;930;930K;-1;P3K01448;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;01/04/2025
6386;Kiaka;WL004-1;WL004-1;;966;966 GC;-1;SGW02426;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;01/04/2025
6383;Kiaka;WL001;WL001;;993;;-1;ZNB00208;12/31/2018 4:00:00 PM;;CAT;;01/04/2025
6389;Kiaka;DZ001;DZ001;;D9;D9G;-1;AK400952;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;01/04/2025
6390;Kiaka;DZ002;DZ002;;D9;D9G;-1;AK400953;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;01/04/2025
6391;Kiaka;DZ003;DZ003;;D9;D9G;-1;AK400956;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;01/04/2025
6392;Kiaka;DZ004;DZ004;;D9;D9G;-1;AK400957;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;01/04/2025
6393;Kiaka;DZ005;DZ005;;D9;D9G;-1;AK400958;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;01/04/2025
4567;Komana;GR2009;GR2009;;16;16M3;-1;E9Y00236;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;17/01/2025
4566;Komana;GR2012;GR2012;;16;16H;-1;ATS00240;12/31/2018 4:00:00 PM;MOTOR GRADER;CAT;MOTOR GRADER;17/01/2025
4568;Komana;BH2003;BH2003;;432;432E;-1;BXE01740;12/31/2018 4:00:00 PM;BACKHOE LOADER;CAT;BACKHOE LOADER;17/01/2025
4569;Komana;ST2020;ST2020;;773;773D;-1;7CS00479;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4585;Komana;DT2027;DT2027;;777;777F;-1;JRP02701;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4584;Komana;DT2028;DT2028;;777;777F;-1;JRP02700;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4587;Komana;DT2030;DT2030;;777;777F;-1;JRP02899;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4588;Komana;DT2034;DT2034;;777;777F;-1;JRP02912;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4577;Komana;DT2066;DT2066;;777;777F;-1;JRP00714;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4578;Komana;DT2067;DT2067;;777;777F;-1;JRP00747;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4582;Komana;DT2071;DT2071;;777;777F;-1;JRP02465;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4583;Komana;DT2072;DT2072;;777;777F;-1;JRP02466;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4573;Komana;DT2073;DT2073;;777;777E;-1;KDP00313;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4581;Komana;DT2075;DT2075;;777;777F;-1;JRP02464;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4575;Komana;DT2078;DT2078;;777;777E;-1;KDP00385;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4574;Komana;DT2079;DT2079;;777;777E;-1;KDP00384;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4576;Komana;DT2080;DT2080;;777;777E;-1;KDP00566;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4570;Komana;DT2086;DT2086;;777;777D;-1;AGC00253;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4571;Komana;DT2087;DT2087;;777;777D;-1;AGC00254;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4572;Komana;DT2088;DT2088;;777;777D;-1;AGC01256;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4579;Komana;ST2022;ST2022;;777;777F;-1;JRP00863;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4580;Komana;WK2010;WK2010;;777;777F;-1;JRP01326;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4586;Komana;WK2015;WK2015;;777;777F;-1;JRP02702;12/31/2018 4:00:00 PM;OFF-HIGHWAY TRUCK;CAT;OFF-HIGHWAY TRUCK;17/01/2025
4589;Komana;TC2015;TC2015;;962;962H;-1;MAL00598;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;17/01/2025
4590;Komana;TC2019;TC2019;;966;966H;-1;A6G05935;12/31/2018 4:00:00 PM;WHEEL-TYPE LOADER;CAT;WHEEL-TYPE LOADER;17/01/2025
4591;Komana;DR2027;DR2027;;C27;C27;-1;TWM05617;12/31/2018 4:00:00 PM;ENGINE - INDUSTRIAL;CAT;ENGINE - INDUSTRIAL;17/01/2025
4592;Komana;DR2028;DR2028;;C27;C27;-1;TWM05624;12/31/2018 4:00:00 PM;ENGINE - INDUSTRIAL;CAT;ENGINE - INDUSTRIAL;17/01/2025
4594;Komana;DZ2018;DZ2018;;D9;D9R;-1;WDM04560;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;17/01/2025
4595;Komana;DZ2019;DZ2019;;D9;D9R;-1;WDM04587;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;17/01/2025
4593;Komana;DZ2022;DZ2022;;D9;D9R;-1;WDM04557;12/31/2018 4:00:00 PM;TRACK-TYPE TRACTOR;CAT;TRACK-TYPE TRACTOR;17/01/2025
6847;Kone/Montage;KoneEq21;KoneEq21;;16;16 GC;-1;EB900278;;MOTOR GRADER;CAT;MOTOR GRADER;07/04/2026
